UserId,Gender,GeoId,DateOfBirth,DateId
107774,2,de-51,2008-05-01,78
84749,1,de-5,2008-04-01,77
3818,1,es-2,2008-02-01,75
114685,1,de-49,2008-08-01,81
108511,1,au-54,2008-07-01,80
51602,2,us-62,2007-12-01,73
107795,1,it-36,2007-12-01,73
9657,1,de-5,2007-12-01,73
60477,2,de-5,2008-08-01,81
29802,1,it-59,2006-08-01,57
77332,1,es-2,2004-04-01,29
19959,2,uk-53,2004-05-01,30
12423,1,fr-32,2005-08-01,45
70575,1,ie-67,2005-06-01,43
116221,1,de-21,2003-10-01,23
27936,1,de-7,2004-12-01,37
113198,1,au-75,2005-08-01,45
113285,1,de-50,2004-12-01,37
18868,2,us-40,2005-03-01,40
62261,2,de-48,2005-03-01,40
47851,1,uk-71,2005-04-01,41
54027,2,es-1,2006-03-01,52
102391,2,de-9,2004-08-01,33
32207,1,it-13,2004-10-01,35
66701,1,uk-31,2005-01-01,38
94359,1,uk-55,2004-03-01,28
28596,1,fr-68,2005-06-01,43
115927,1,de-19,2005-04-01,41
48303,1,de-52,2005-08-01,45
53352,1,de-25,2004-07-01,32
38100,2,uk-38,2005-03-01,40
80634,2,ie-29,2006-03-01,52
73848,2,ca-44,2005-05-01,42
83935,2,de-50,2004-01-01,26
10044,2,au-75,2004-10-01,35
117958,1,de-52,2005-08-01,45
81383,1,uk-53,2005-08-01,45
58327,1,uk-15,2004-02-01,27
99241,2,uk-76,2004-02-01,27
34441,1,uk-31,2004-10-01,35
26478,2,fr-32,2004-11-01,36
90651,1,de-21,2004-03-01,28
96765,1,uk-24,2004-01-01,26
103487,2,it-59,2006-07-01,56
9563,2,uk-15,2006-12-01,61
12757,1,uk-53,2007-05-01,66
118553,1,uk-16,2007-02-01,63
89856,2,de-6,2006-12-01,61
109871,2,es-12,2007-04-01,65
5691,2,us-61,2007-01-01,62
80542,1,es-18,2007-08-01,69
39335,2,de-7,2007-01-01,62
10450,2,es-3,2007-08-01,69
44969,1,uk-76,2007-05-01,66
29542,2,de-50,2006-10-01,59
65892,1,uk-73,2006-12-01,61
44703,2,nz-57,2003-12-01,25
48712,2,ca-44,2007-01-01,62
43997,2,it-13,2007-05-01,66
21412,2,ca-44,2007-02-01,63
112276,1,nz-35,2007-05-01,66
96680,2,es-3,2007-01-01,62
54368,1,it-59,2007-02-01,63
87802,1,uk-60,2007-02-01,63
14057,2,uk-71,2007-02-01,63
42832,1,de-9,2007-08-01,69
97237,2,ca-45,2007-04-01,65
31585,2,ie-29,2007-04-01,65
88705,2,de-26,2007-02-01,63
88936,2,it-13,2007-01-01,62
54386,2,uk-73,2007-02-01,63
34014,1,de-26,2006-11-01,60
70803,2,de-5,2007-08-01,69
101227,2,ca-45,2006-08-01,57
26156,2,de-52,2007-07-01,68
15822,1,es-1,2007-03-01,64
37063,1,de-25,2007-03-01,64
99,2,es-69,2007-06-01,67
111924,2,uk-73,2011-08-01,117
20425,1,es-1,2011-08-01,117
36206,2,es-1,2011-06-01,115
20383,2,nz-33,2011-01-01,110
25971,1,de-8,2011-08-01,117
99253,1,au-54,2011-06-01,115
65078,1,au-75,2005-06-01,43
60535,1,ie-29,2003-12-01,25
62385,1,au-43,2004-12-01,37
109463,2,de-50,2005-12-01,49
110770,2,de-6,2005-02-01,39
19101,2,es-18,2005-04-01,41
19735,1,de-26,2006-02-01,51
52695,2,au-43,2005-05-01,42
118256,1,it-59,2007-03-01,64
81318,1,nz-58,2007-06-01,67
87772,1,es-3,2006-12-01,61
19823,2,de-25,2007-02-01,63
100313,2,be-11,2007-04-01,65
29348,2,es-69,2006-10-01,59
10567,2,de-50,2007-07-01,68
14678,2,it-59,2008-05-01,78
94896,1,es-12,2007-01-01,62
83899,1,de-19,2008-01-01,74
51822,2,de-52,2007-07-01,68
29932,1,nz-56,2007-12-01,73
63434,1,es-3,2007-09-01,70
19626,2,uk-16,2007-06-01,67
113348,2,nz-57,2007-03-01,64
84781,2,de-50,2006-09-01,58
51733,1,us-62,2008-02-01,75
43153,2,de-8,2006-10-01,59
40692,2,ca-44,2007-01-01,62
55988,2,uk-53,2008-06-01,79
90264,2,de-6,2008-08-01,81
117749,1,ca-46,2006-09-01,58
87572,1,es-69,2008-04-01,77
5238,2,de-48,2007-08-01,69
25593,1,be-72,2008-06-01,79
97760,1,de-7,2007-06-01,67
103948,2,de-50,2007-11-01,72
37286,2,es-1,2007-11-01,72
2061,1,de-52,2007-05-01,66
68635,2,ca-4,2008-01-01,74
89313,1,es-3,2007-11-01,72
9687,1,de-8,2008-06-01,79
22526,2,ie-67,2007-12-01,73
64277,2,es-3,2007-10-01,71
93509,1,nz-58,2008-03-01,76
103593,1,uk-15,2007-04-01,65
97495,1,be-17,2007-08-01,69
97866,2,es-1,2007-12-01,73
2293,2,de-37,2007-05-01,66
41239,2,ie-29,2004-06-01,31
49685,1,de-8,2004-07-01,32
12058,1,ca-46,2005-01-01,38
65594,2,ie-29,2003-11-01,24
60563,2,de-26,2005-05-01,42
30362,1,it-36,2003-11-01,24
87573,2,us-41,2004-09-01,34
76273,2,de-25,2004-08-01,33
55607,2,de-37,2004-04-01,29
107220,1,ie-67,2003-09-01,22
46914,1,de-48,2004-09-01,34
86873,2,es-69,2004-11-01,36
72227,2,de-5,2004-01-01,26
104932,1,ie-67,2004-06-01,31
45477,1,de-5,2003-11-01,24
28985,1,uk-24,2003-11-01,24
21802,1,es-69,2004-06-01,31
29294,1,uk-31,2004-01-01,26
43212,1,us-62,2004-07-01,32
98169,2,de-8,2004-08-01,33
93621,1,de-51,2005-04-01,41
44147,1,es-3,2005-03-01,40
95136,2,de-37,2004-11-01,36
1401,1,ca-65,2004-04-01,29
6178,2,it-13,2003-11-01,24
77096,1,au-30,2005-01-01,38
25786,2,es-1,2004-01-01,26
8200,1,nz-56,2004-04-01,29
99893,2,uk-60,2004-06-01,31
27624,2,es-3,2004-06-01,31
50499,2,au-64,2003-12-01,25
2179,1,it-13,2004-04-01,29
118949,2,de-19,2004-04-01,29
50851,2,de-51,2004-09-01,34
50322,2,uk-55,2004-01-01,26
20112,2,uk-60,2004-04-01,29
38244,1,fr-68,2004-02-01,27
27931,2,de-6,2004-08-01,33
6232,1,de-51,2005-03-01,40
13397,2,ie-67,2004-06-01,31
79866,1,es-12,2003-10-01,23
106766,2,it-13,2005-08-01,45
4433,1,es-69,2005-06-01,43
42351,1,uk-16,2004-02-01,27
32654,2,ie-67,2004-10-01,35
93342,2,nz-56,2005-08-01,45
19841,1,uk-24,2005-03-01,40
43148,1,fr-39,2004-06-01,31
34084,1,uk-60,2004-12-01,37
42693,2,uk-38,2005-03-01,40
103758,2,ca-44,2005-05-01,42
113875,2,de-9,2004-12-01,37
20930,1,de-19,2005-08-01,45
80145,2,de-7,2005-03-01,40
29647,1,de-26,2004-07-01,32
51565,2,uk-38,2005-02-01,39
99721,1,de-5,2004-11-01,36
83226,1,es-69,2004-01-01,26
43294,2,us-27,2005-04-01,41
4803,1,es-69,2005-05-01,42
98200,1,de-51,2005-08-01,45
62065,2,de-48,2004-03-01,28
10665,1,de-9,2005-07-01,44
68930,1,us-27,2005-08-01,45
43243,2,uk-60,2005-04-01,41
45504,2,ie-14,2005-06-01,43
37660,2,de-49,2004-05-01,30
60791,1,de-7,2005-07-01,44
108768,2,be-17,2005-02-01,39
5980,1,uk-71,2005-02-01,39
117842,1,uk-73,2003-10-01,23
95076,2,uk-71,2004-06-01,31
109226,1,ca-44,2004-08-01,33
77903,1,de-66,2006-12-01,61
17496,2,uk-60,2007-05-01,66
51429,2,de-48,2007-02-01,63
55017,2,us-74,2006-10-01,59
93928,2,uk-38,2007-01-01,62
63471,2,es-69,2007-06-01,67
37509,1,es-18,2007-07-01,68
62917,1,fr-22,2007-04-01,65
67816,1,de-5,2006-09-01,58
97864,1,de-19,2007-02-01,63
107038,2,nz-57,2006-09-01,58
63500,1,uk-71,2007-01-01,62
77074,1,de-8,2007-07-01,68
20775,1,de-5,2006-12-01,61
66802,1,de-19,2007-06-01,67
71252,1,it-36,2006-09-01,58
94040,1,es-12,2006-09-01,58
46179,2,be-72,2006-12-01,61
69862,1,es-3,2007-01-01,62
52716,2,uk-16,2006-12-01,61
105848,1,de-66,2007-04-01,65
164,1,it-13,2006-11-01,60
112858,2,es-2,2006-09-01,58
51995,1,uk-24,2007-06-01,67
25549,2,es-69,2006-12-01,61
113588,2,ca-45,2007-07-01,68
47763,2,de-7,2006-11-01,60
115167,2,de-37,2006-12-01,61
70582,1,au-54,2006-11-01,60
101614,2,ie-23,2007-03-01,64
29913,2,ie-23,2007-07-01,68
17250,1,ca-10,2005-12-01,49
84766,1,es-1,2007-02-01,63
24201,1,de-37,2007-02-01,63
93801,1,de-26,2007-05-01,66
34503,2,uk-76,2007-02-01,63
70339,1,nz-58,2007-07-01,68
113411,2,us-40,2007-05-01,66
111075,2,de-25,2006-10-01,59
53047,1,au-47,2007-04-01,65
55258,2,ca-44,2006-11-01,60
75329,1,de-66,2007-04-01,65
105700,1,es-18,2007-08-01,69
113809,1,uk-24,2007-11-01,72
77309,2,de-48,2009-08-01,93
2914,1,fr-32,2005-11-01,48
99474,1,de-37,2005-12-01,49
5340,1,de-25,2006-05-01,54
104632,2,au-47,2006-02-01,51
33334,1,uk-76,2005-12-01,49
12092,2,de-50,2005-12-01,49
94661,2,uk-38,2004-08-01,33
92621,1,au-54,2005-03-01,40
46158,2,es-12,2004-07-01,32
102928,2,de-8,2005-07-01,44
42233,2,de-5,2004-06-01,31
37287,2,es-1,2004-06-01,31
89478,2,de-48,2006-01-01,50
109560,2,uk-16,2005-03-01,40
70329,2,de-49,2006-08-01,57
89969,2,au-75,2007-03-01,64
27175,2,de-66,2007-06-01,67
45866,2,au-30,2006-09-01,58
25324,1,ca-4,2007-04-01,65
9689,2,de-8,2007-01-01,62
85891,1,au-70,2007-06-01,67
59894,1,es-18,2007-08-01,69
43159,2,uk-71,2006-12-01,61
83497,2,uk-24,2007-02-01,63
117284,1,nz-33,2006-09-01,58
104235,2,nz-57,2007-05-01,66
106854,1,es-18,2006-11-01,60
23984,2,es-12,2007-03-01,64
117498,1,nz-57,2007-04-01,65
12708,2,es-69,2005-03-01,40
113365,2,uk-60,2007-03-01,64
50498,1,nz-35,2006-07-01,56
105420,1,de-19,2003-10-01,23
43514,1,de-6,2005-08-01,45
102765,1,it-59,2003-11-01,24
67276,2,fr-63,2006-01-01,50
67182,1,us-61,2004-02-01,27
10693,2,es-69,2005-03-01,40
106371,2,es-18,2005-08-01,45
38572,2,au-47,2004-06-01,31
9830,1,de-26,2004-07-01,32
115859,1,us-61,2005-03-01,40
117539,2,de-8,2003-10-01,23
83423,2,de-48,2004-07-01,32
16998,2,uk-15,2005-08-01,45
17787,2,de-26,2006-06-01,55
56299,2,uk-55,2005-12-01,49
91203,2,be-72,2005-03-01,40
39433,1,uk-71,2004-04-01,29
83254,1,de-21,2003-08-01,21
62108,2,it-59,2003-05-01,18
12577,2,uk-73,2006-05-01,54
27143,1,uk-16,2006-08-01,57
42948,2,us-74,2006-05-01,54
117593,1,us-28,2004-03-01,28
99625,1,be-11,2004-04-01,29
116446,1,de-48,2003-09-01,22
25310,1,uk-55,2003-11-01,24
95804,1,es-3,2004-08-01,33
22481,2,ie-23,2003-10-01,23
93781,2,be-17,2006-05-01,54
57752,1,uk-53,2003-06-01,19
91811,2,de-26,2007-01-01,62
115034,2,us-41,2009-07-01,92
84511,2,fr-22,2007-06-01,67
55815,1,ca-10,2006-09-01,58
12680,1,ca-44,2007-04-01,65
24487,1,es-1,2008-11-01,84
79168,1,es-69,2007-05-01,66
7567,2,us-41,2006-12-01,61
36276,1,de-26,2004-05-01,30
57028,2,es-69,2004-06-01,31
81274,1,us-61,2004-01-01,26
7335,2,de-9,2004-04-01,29
42220,1,uk-60,2003-04-01,17
33697,1,it-59,2004-07-01,32
101999,1,de-21,2005-10-01,47
90583,1,uk-38,2006-02-01,51
74561,2,es-3,2004-03-01,28
91191,1,de-6,2004-06-01,31
110358,1,es-3,2003-10-01,23
26547,1,es-18,2004-12-01,37
64533,1,de-51,2004-03-01,28
16678,1,de-66,2004-08-01,33
37168,2,ca-46,2004-07-01,32
27899,1,uk-53,2004-03-01,28
109955,2,ca-46,2004-03-01,28
58909,1,ca-10,2004-08-01,33
91901,2,it-59,2004-07-01,32
88251,2,de-50,2005-03-01,40
20868,2,uk-55,2003-10-01,23
104826,1,de-37,2004-05-01,30
78620,2,uk-24,2005-03-01,40
55673,1,ca-46,2004-06-01,31
88776,2,fr-20,2003-10-01,23
85820,2,de-26,2004-11-01,36
38912,2,de-50,2005-12-01,49
93142,2,es-18,2005-10-01,47
59538,2,it-36,2003-09-01,22
91821,2,it-59,2004-03-01,28
82428,1,ca-10,2005-08-01,45
34876,1,be-72,2003-12-01,25
78961,1,it-36,2003-11-01,24
13047,1,de-37,2004-07-01,32
118714,1,de-19,2004-01-01,26
25781,2,uk-76,2003-12-01,25
25409,2,es-69,2004-08-01,33
104597,1,es-3,2003-11-01,24
56579,2,uk-16,2003-12-01,25
21561,2,us-28,2004-05-01,30
113576,1,fr-39,2004-04-01,29
84066,2,de-50,2003-10-01,23
13880,1,uk-60,2004-06-01,31
51011,1,de-52,2004-02-01,27
73515,1,uk-53,2006-05-01,54
80165,1,uk-60,2004-06-01,31
118170,2,uk-38,2003-09-01,22
29421,1,fr-63,2004-02-01,27
109536,1,be-72,2004-01-01,26
27755,2,uk-15,2004-10-01,35
2635,1,de-48,2005-03-01,40
1537,2,uk-55,2005-01-01,38
69452,1,es-18,2004-03-01,28
112247,2,es-1,2004-06-01,31
5636,1,us-28,2004-09-01,34
21718,1,es-12,2008-03-01,76
16821,2,ie-67,2006-10-01,59
107823,1,de-48,2009-04-01,89
106588,2,uk-76,2008-02-01,75
67252,1,de-6,2009-03-01,88
432,2,de-5,2007-01-01,62
33521,2,de-25,2007-08-01,69
12752,1,fr-20,2009-04-01,89
54371,1,uk-24,2007-08-01,69
61788,2,de-37,2007-10-01,71
78296,2,uk-55,2006-12-01,61
103170,2,de-37,2008-05-01,78
90665,1,es-69,2008-11-01,84
6427,1,uk-31,2008-09-01,82
87353,2,uk-53,2006-10-01,59
72987,1,uk-15,2009-05-01,90
14592,2,de-48,2008-09-01,82
19662,1,uk-76,2007-10-01,71
112236,1,uk-24,2008-12-01,85
11467,1,uk-73,2008-06-01,79
112827,2,es-12,2007-01-01,62
49374,1,es-12,2008-12-01,85
76170,2,us-40,2008-05-01,78
49005,2,uk-31,2009-01-01,86
24607,2,de-19,2006-01-01,50
90007,2,uk-24,2003-09-01,22
55641,1,nz-56,2007-04-01,65
103239,1,us-28,2006-03-01,52
92770,2,fr-39,2008-03-01,76
108801,1,au-43,2008-03-01,76
98561,2,it-13,2008-02-01,75
85304,1,es-12,2007-12-01,73
115495,2,de-50,2007-05-01,66
6804,2,es-1,2006-05-01,54
1921,2,de-19,2007-01-01,62
71947,2,au-30,2007-04-01,65
54805,2,nz-56,2007-04-01,65
9553,2,de-8,2008-07-01,80
83376,1,es-18,2009-02-01,87
98671,1,us-41,2008-01-01,74
58819,1,uk-16,2008-08-01,81
40960,1,fr-20,2007-08-01,69
84925,1,de-25,2009-04-01,89
5662,2,de-51,2007-05-01,66
29955,1,au-43,2008-12-01,85
105330,2,uk-53,2009-08-01,93
76201,2,us-62,2004-01-01,26
16380,1,ca-65,2008-11-01,84
118161,2,de-52,2008-03-01,76
15335,1,uk-55,2008-02-01,75
25797,2,ie-29,2008-07-01,80
89077,1,it-59,2008-04-01,77
75750,1,fr-63,2008-03-01,76
40895,2,de-6,2007-11-01,72
115832,1,de-66,2008-07-01,80
5775,2,de-66,2008-01-01,74
17049,1,uk-38,2008-05-01,78
42067,2,de-25,2007-11-01,72
92618,1,de-50,2007-03-01,64
13074,1,be-72,2007-11-01,72
2284,2,de-26,2007-07-01,68
4901,1,ca-10,2007-08-01,69
50605,1,us-61,2008-06-01,79
37513,2,fr-63,2008-01-01,74
68700,1,uk-71,2007-09-01,70
69515,2,ca-45,2007-12-01,73
88549,2,de-25,2007-10-01,71
52027,1,ie-23,2006-09-01,58
97326,1,uk-16,2009-07-01,92
70538,2,de-26,2008-03-01,76
103452,1,be-11,2006-11-01,60
14334,1,au-43,2004-07-01,32
85281,2,fr-39,2007-04-01,65
13804,2,be-72,2008-04-01,77
32644,2,ie-23,2008-05-01,78
49449,2,es-69,2009-03-01,88
66089,2,uk-73,2005-11-01,48
112963,2,de-51,2007-01-01,62
31309,2,uk-73,2005-03-01,40
99307,1,ie-29,2003-04-01,17
92981,2,de-25,2004-06-01,31
59620,2,ca-45,2005-07-01,44
32182,2,it-36,2004-09-01,34
89700,2,uk-16,2006-07-01,56
76325,2,de-25,2004-05-01,30
18665,1,es-2,2006-04-01,53
69975,1,fr-63,2004-08-01,33
46016,2,de-6,2006-01-01,50
94813,1,be-17,2006-02-01,51
36143,1,au-64,2004-06-01,31
23446,1,de-49,2002-12-01,13
39280,2,uk-31,2004-02-01,27
53354,1,uk-76,2004-07-01,32
45179,1,de-8,2004-06-01,31
92284,1,de-49,2003-12-01,25
82496,1,uk-15,2005-10-01,47
32528,2,fr-32,2005-09-01,46
591,1,es-69,2005-09-01,46
105678,1,de-25,2006-07-01,56
65802,2,uk-16,2005-03-01,40
111855,1,uk-24,2003-09-01,22
13631,1,de-21,2003-04-01,17
92532,2,ca-4,2004-01-01,26
13292,1,it-13,2005-03-01,40
1906,2,ca-10,2005-05-01,42
22426,1,es-12,2005-05-01,42
112301,1,es-1,2004-12-01,37
44140,2,ca-65,2005-11-01,48
97952,1,uk-31,2006-05-01,54
72347,2,uk-71,2005-12-01,49
117359,2,de-9,2004-05-01,30
84999,2,nz-34,2006-06-01,55
66086,1,fr-32,2004-10-01,35
72913,1,au-75,2006-06-01,55
64322,1,ca-46,2005-10-01,47
84897,2,de-48,2006-05-01,54
72891,1,es-12,2006-05-01,54
96245,1,es-3,2006-08-01,57
8854,1,nz-34,2005-12-01,49
69891,1,de-5,2006-07-01,56
104401,2,de-19,2005-09-01,46
14619,1,uk-15,2005-09-01,46
89296,2,ca-44,2004-11-01,36
67193,1,uk-60,2004-05-01,30
39474,1,nz-33,2005-06-01,43
9259,2,ca-10,2004-10-01,35
59579,1,nz-58,2006-08-01,57
64370,1,ie-67,2003-10-01,23
90163,1,fr-63,2003-10-01,23
22170,2,uk-55,2004-03-01,28
10800,1,it-13,2004-05-01,30
81409,1,ie-23,2006-03-01,52
72357,2,uk-15,2005-08-01,45
88849,2,de-9,2005-10-01,47
11943,1,de-21,2006-08-01,57
30994,1,ca-44,2006-07-01,56
111161,1,ca-44,2006-08-01,57
72521,1,be-72,2006-04-01,53
74965,1,de-6,2006-07-01,56
114950,2,de-50,2005-11-01,48
108310,2,uk-73,2005-07-01,44
15654,1,de-66,2006-06-01,55
11490,1,es-3,2004-01-01,26
87220,1,nz-57,2004-11-01,36
66513,1,it-59,2005-12-01,49
77133,1,uk-16,2006-04-01,53
29681,2,fr-32,2006-01-01,50
92367,2,es-12,2006-05-01,54
106689,2,au-47,2005-12-01,49
117172,1,es-3,2006-08-01,57
31004,1,de-25,2005-12-01,49
33061,2,fr-20,2006-02-01,51
58294,1,de-8,2006-06-01,55
86491,1,es-3,2006-08-01,57
112664,2,de-51,2006-07-01,56
22178,2,de-66,2006-02-01,51
113639,1,uk-24,2005-09-01,46
51870,1,de-52,2006-01-01,50
104078,2,uk-55,2006-03-01,52
8434,2,uk-38,2005-10-01,47
1601,1,es-69,2006-07-01,56
8955,2,de-37,2005-02-01,39
53922,1,uk-71,2006-03-01,52
30571,2,de-21,2006-01-01,50
58030,1,de-26,2005-05-01,42
115816,2,de-66,2006-04-01,53
99204,1,uk-71,2005-06-01,43
74378,2,uk-24,2006-03-01,52
15703,1,es-12,2006-05-01,54
54767,1,be-17,2004-02-01,27
64254,2,de-51,2004-04-01,29
72486,1,de-49,2004-03-01,28
51652,2,de-26,2004-07-01,32
50990,2,nz-58,2005-01-01,38
62421,2,es-1,2006-02-01,51
58842,1,es-2,2004-08-01,33
39959,2,de-66,2004-07-01,32
70198,1,us-74,2004-01-01,26
54235,2,de-50,2005-03-01,40
84820,1,de-25,2004-07-01,32
33503,1,it-59,2004-08-01,33
12200,2,de-52,2004-04-01,29
24212,2,be-11,2005-07-01,44
101256,1,de-19,2006-06-01,55
87037,2,ca-44,2005-02-01,39
9226,2,us-61,2006-04-01,53
3431,2,ie-14,2004-08-01,33
91020,1,fr-32,2005-09-01,46
18496,1,de-49,2005-11-01,48
47686,2,nz-42,2006-07-01,56
29220,2,uk-55,2003-06-01,19
111733,2,uk-73,2006-07-01,56
27847,2,nz-57,2004-08-01,33
103711,1,de-49,2006-07-01,56
9500,2,es-69,2005-07-01,44
115784,2,us-61,2004-11-01,36
13870,1,uk-55,2005-04-01,41
48345,1,uk-76,2004-04-01,29
37995,1,es-12,2004-01-01,26
29267,2,nz-42,2005-01-01,38
72183,2,de-8,2006-03-01,52
56387,2,au-70,2004-07-01,32
96605,1,de-21,2003-09-01,22
29099,2,de-5,2004-10-01,35
23977,1,de-21,2003-10-01,23
53337,1,us-40,2004-03-01,28
92452,2,fr-63,2003-09-01,22
98683,1,es-12,2003-09-01,22
32673,1,de-52,2003-11-01,24
88366,1,ie-23,2005-06-01,43
15006,2,uk-16,2003-09-01,22
6946,1,de-48,2004-03-01,28
77115,2,de-5,2005-02-01,39
77892,2,de-48,2005-06-01,43
3862,1,be-11,2005-07-01,44
51716,1,de-25,2004-09-01,34
4589,2,de-26,2004-08-01,33
58506,1,nz-33,2004-03-01,28
77504,1,de-26,2005-03-01,40
100190,1,uk-15,2005-08-01,45
11939,1,de-26,2003-09-01,22
105163,2,es-2,2004-02-01,27
85385,1,uk-55,2004-04-01,29
1487,2,uk-15,2004-04-01,29
66913,2,de-52,2004-01-01,26
19369,2,us-74,2004-03-01,28
71447,1,nz-57,2004-08-01,33
85621,1,uk-53,2005-03-01,40
101346,2,de-26,2005-04-01,41
11649,1,ca-44,2005-01-01,38
117281,2,es-69,2004-06-01,31
99283,2,ie-29,2004-11-01,36
74767,1,de-21,2004-03-01,28
74537,2,uk-16,2005-06-01,43
22975,2,uk-76,2005-07-01,44
20855,1,nz-58,2004-05-01,30
37204,2,de-5,2004-02-01,27
29026,1,it-36,2004-04-01,29
65958,2,de-21,2005-03-01,40
118698,1,es-1,2003-11-01,24
112941,2,de-51,2004-10-01,35
20366,1,ca-10,2005-03-01,40
21691,2,ie-29,2006-05-01,54
44453,2,de-6,2004-07-01,32
100972,2,it-59,2006-06-01,55
14686,1,it-13,2004-11-01,36
111561,2,nz-57,2006-01-01,50
9790,2,de-51,2005-05-01,42
20679,2,de-5,2005-04-01,41
109526,2,ie-67,2004-04-01,29
87642,2,de-6,2003-09-01,22
99576,2,fr-63,2003-11-01,24
74016,1,de-49,2003-11-01,24
57382,2,uk-38,2004-01-01,26
821,1,es-1,2004-04-01,29
101141,1,nz-33,2003-11-01,24
16360,2,fr-32,2004-02-01,27
86938,1,es-2,2004-03-01,28
10942,2,de-6,2004-01-01,26
45016,2,uk-53,2004-03-01,28
80666,2,fr-20,2004-03-01,28
83850,2,au-70,2003-12-01,25
37739,1,uk-60,2005-06-01,43
48438,1,de-21,2004-08-01,33
17040,1,uk-55,2004-05-01,30
48819,1,de-26,2004-08-01,33
58148,2,ie-29,2003-11-01,24
9675,1,de-49,2004-01-01,26
15196,2,au-75,2003-09-01,22
40547,2,de-5,2005-06-01,43
55208,2,ie-14,2003-09-01,22
47978,1,de-49,2004-11-01,36
94422,1,de-19,2004-08-01,33
112019,2,it-59,2005-07-01,44
89125,2,uk-15,2003-11-01,24
116812,2,de-26,2003-09-01,22
32779,2,de-8,2003-12-01,25
16075,1,es-1,2005-02-01,39
112843,2,uk-71,2005-06-01,43
42063,2,it-36,2004-05-01,30
98502,2,fr-20,2004-03-01,28
72042,1,de-37,2004-10-01,35
97987,2,nz-34,2005-07-01,44
59354,1,us-74,2003-09-01,22
92541,2,uk-55,2003-11-01,24
40572,2,de-48,2004-01-01,26
23513,1,uk-15,2003-10-01,23
72895,2,fr-32,2004-10-01,35
82206,2,ca-10,2004-11-01,36
40791,2,es-1,2005-01-01,38
62558,2,de-19,2005-09-01,46
59949,2,it-36,2005-12-01,49
32624,2,ie-23,2005-09-01,46
61629,1,fr-39,2004-07-01,32
35514,2,uk-55,2005-08-01,45
59091,1,es-12,2005-11-01,48
60067,2,es-3,2006-04-01,53
18747,1,us-27,2005-08-01,45
30133,2,de-48,2005-11-01,48
14567,1,de-26,2006-04-01,53
1034,2,es-2,2005-03-01,40
59629,2,de-51,2005-12-01,49
3827,1,de-50,2005-02-01,39
16980,2,de-66,2006-05-01,54
50017,1,nz-57,2006-08-01,57
56229,1,fr-39,2005-01-01,38
5820,1,ca-4,2005-03-01,40
73056,1,de-9,2005-03-01,40
43849,2,es-69,2006-07-01,56
85645,2,us-62,2004-06-01,31
105596,2,au-47,2006-04-01,53
86043,2,nz-58,2006-05-01,54
66319,2,de-7,2006-04-01,53
2581,2,uk-38,2006-01-01,50
14923,2,it-13,2004-12-01,37
111681,1,ie-67,2006-01-01,50
52878,2,de-8,2006-06-01,55
88904,2,de-51,2006-03-01,52
10469,1,it-59,2006-03-01,52
108313,1,de-5,2006-07-01,56
60183,1,uk-73,2004-12-01,37
71748,1,fr-22,2004-04-01,29
28473,1,de-5,2004-06-01,31
55583,2,nz-42,2003-10-01,23
109747,1,ca-4,2004-08-01,33
68898,1,de-21,2003-10-01,23
33202,1,de-37,2005-08-01,45
45362,2,de-6,2003-09-01,22
32848,2,uk-71,2003-10-01,23
79835,1,ca-46,2003-09-01,22
43650,2,de-7,2005-08-01,45
118115,1,uk-55,2004-09-01,34
41592,1,us-28,2004-01-01,26
29118,1,es-1,2003-11-01,24
67623,1,au-54,2003-12-01,25
21897,1,de-9,2005-07-01,44
78852,1,es-12,2006-08-01,57
46471,1,de-5,2004-01-01,26
16021,1,uk-55,2004-04-01,29
68903,2,ca-65,2005-01-01,38
103667,1,uk-73,2003-10-01,23
68817,1,es-1,2004-05-01,30
61285,1,it-36,2003-11-01,24
65779,2,de-19,2003-12-01,25
55198,1,de-7,2003-09-01,22
75266,2,uk-55,2004-05-01,30
37364,2,de-51,2004-01-01,26
112332,1,ca-4,2003-09-01,22
94777,2,uk-24,2003-10-01,23
101549,2,uk-55,2004-10-01,35
62614,1,de-49,2004-10-01,35
32156,2,de-6,2003-12-01,25
26095,2,ca-4,2003-12-01,25
85272,2,de-25,2004-07-01,32
117545,2,uk-55,2004-10-01,35
109607,2,ie-29,2005-02-01,39
25948,1,uk-53,2004-05-01,30
42887,2,ca-46,2006-02-01,51
60713,2,au-64,2006-04-01,53
15638,1,au-70,2006-01-01,50
56183,1,uk-53,2005-05-01,42
68651,1,de-19,2005-05-01,42
89919,1,us-74,2004-02-01,27
52415,1,uk-55,2004-01-01,26
2191,2,de-21,2006-03-01,52
43749,1,de-25,2004-07-01,32
89562,1,ca-4,2004-03-01,28
47182,1,uk-16,2004-02-01,27
90210,1,es-12,2004-02-01,27
2986,1,ie-29,2004-12-01,37
51673,1,fr-32,2004-02-01,27
42692,1,de-48,2003-09-01,22
99624,2,de-66,2004-05-01,30
58970,1,us-27,2004-05-01,30
65601,1,ca-45,2004-02-01,27
40990,2,ie-67,2006-06-01,55
91938,2,es-12,2005-10-01,47
24481,1,de-49,2003-02-01,15
34424,2,ca-10,2004-11-01,36
61847,2,uk-60,2005-12-01,49
68066,1,nz-58,2004-05-01,30
98402,2,uk-55,2004-01-01,26
100727,2,fr-32,2003-10-01,23
96534,2,uk-53,2004-08-01,33
63512,1,be-11,2005-09-01,46
106940,1,de-50,2004-06-01,31
